,imageName,x0,x1,y0,y1
2369,50996228,1164,1264,547,647
2370,50996228,837,937,407,507
2371,50996827,2110,2210,2777,2877
2372,50996827,2135,2235,3167,3267
2373,50996827,2155,2255,2161,2261
2374,50996827,2149,2249,2397,2497
2375,50996827,2341,2441,2462,2562
2376,50996827,2352,2452,3131,3231
2377,50996827,2360,2460,2978,3078
2378,50996827,2722,2822,1988,2088
2379,50996827,2777,2877,2698,2798
2380,50996827,2836,2936,1941,2041
2381,50996827,2932,3032,2200,2300
2382,50996827,3035,3135,2693,2793
2383,50996854,2388,2488,1046,1146
2384,50996854,2380,2480,1094,1194
2385,50996854,2373,2473,1042,1142
2386,50996854,1183,1283,799,899
2387,50996854,579,679,56,156
2388,50996854,2309,2409,1013,1113
2389,50996854,2284,2384,1196,1296
2390,50996854,2224,2324,1719,1819
2391,50996854,2194,2294,1494,1594
2392,50996854,2148,2248,1664,1764
2393,50996854,2027,2127,850,950
2394,50996854,1815,1915,1697,1797
2395,50996854,1603,1703,1881,1981
2396,50996854,1403,1503,1424,1524
2397,50996854,1175,1275,140,240
2398,50996854,1161,1261,920,1020
2399,50996854,1076,1176,869,969
2400,50996854,1030,1130,630,730
2401,50996854,2561,2661,843,943
2402,50996854,3095,3195,1379,1479
2403,50996881,602,702,3097,3197
2404,50996881,632,732,2701,2801
2405,50996881,735,835,2895,2995
2406,50996881,806,906,2420,2520
2407,50996881,1559,1659,2249,2349
2408,50996881,2632,2732,2147,2247
2409,50996881,3095,3195,2242,2342
2410,50996945,653,753,338,438
2411,50996945,1216,1316,1128,1228
2412,50996945,1509,1609,745,845
2413,50996945,1636,1736,766,866
2414,50996945,1649,1749,599,699
2415,50996945,1810,1910,344,444
2416,50996945,1955,2055,1582,1682
2417,50996945,2020,2120,1092,1192
2418,50996945,2118,2218,1513,1613
2419,50996972,1846,1946,2365,2465
2420,50996972,1854,1954,2368,2468
2421,50996972,1900,2000,2364,2464
2422,50996972,1911,2011,2545,2645
2423,50996972,1902,2002,2552,2652
2424,50996972,1859,1959,2354,2454
2425,50996972,1860,1960,2518,2618
2426,50996972,1865,1965,2531,2631
2427,50996972,1888,1988,2324,2424
2428,50996972,1913,2013,2533,2633
2429,50996972,1899,1999,2567,2667
2430,50996972,1817,1917,2367,2467
2431,50996972,1855,1955,2337,2437
2432,50996972,1860,1960,2394,2494
2433,50996972,1860,1960,2317,2417
2434,50996972,1913,2013,2577,2677
2435,50996972,1885,1985,2302,2402
2436,50996972,1874,1974,2336,2436
2437,50996972,1890,1990,2311,2411
2438,50996972,1894,1994,2339,2439
2439,50996972,1911,2011,2341,2441
2440,50996972,1876,1976,2395,2495
2441,50996972,1876,1976,2571,2671
2442,50996972,1881,1981,2551,2651
2443,50996972,1872,1972,2499,2599
2444,50996972,1837,1937,2408,2508
2445,50996972,1854,1954,2498,2598
2446,50996972,1908,2008,2490,2590
2447,50996972,1916,2016,2505,2605
2448,50996972,1916,2016,2603,2703
2449,50996972,1850,1950,2490,2590
2450,50996972,1804,1904,2326,2426
2451,50996972,1857,1957,2548,2648
2452,50996972,1892,1992,2299,2399
2453,50996972,1860,1960,2403,2503
2454,50996972,1879,1979,2419,2519
2455,50996972,1939,2039,2594,2694
2456,50996972,1938,2038,2561,2661
2457,50996972,1954,2054,2523,2623
2458,50996972,1933,2033,2333,2433
2459,50996972,1825,1925,2384,2484
2460,50996972,1878,1978,2407,2507
2461,50996972,1909,2009,2471,2571
2462,50996972,1835,1935,2290,2390
2463,50996972,1793,1893,2316,2416
2464,50996972,1948,2048,2515,2615
2465,50996972,2085,2185,2717,2817
2466,50996972,1924,2024,2620,2720
2467,50996972,1779,1879,2274,2374
2468,50996972,2069,2169,2671,2771
2469,50996972,1743,1843,2268,2368
2470,50996972,1916,2016,2649,2749
2471,50996972,1883,1983,2433,2533
2472,50996972,1771,1871,2370,2470
2473,50996972,1839,1939,2273,2373
2474,50996972,1952,2052,2316,2416
2475,50996972,1783,1883,2264,2364
2476,50996972,2093,2193,2746,2846
2477,50996972,2047,2147,2703,2803
2478,50996972,1927,2027,2635,2735
2479,50996972,2049,2149,2664,2764
2480,50996972,1931,2031,2268,2368
2481,50996972,1943,2043,2476,2576
2482,50996972,1943,2043,2622,2722
2483,50996972,1891,1991,2657,2757
2484,50996972,2053,2153,2698,2798
2485,50996972,1716,1816,2234,2334
2486,50996972,1820,1920,2464,2564
2487,50996972,1731,1831,2316,2416
2488,50996972,1812,1912,2240,2340
2489,50996972,1751,1851,2340,2440
2490,50996972,1741,1841,2256,2356
2491,50996972,1725,1825,2272,2372
2492,50996972,1963,2063,2336,2436
2493,50996972,1808,1908,2461,2561
2494,50996972,1829,1929,2249,2349
2495,50996972,1867,1967,2623,2723
2496,50996972,2053,2153,2752,2852
2497,50996972,2061,2161,2651,2751
2498,50996972,2113,2213,2749,2849
2499,50996972,1756,1856,2388,2488
2500,50996972,2063,2163,2646,2746
2501,50996972,2097,2197,2766,2866
2502,50996972,2109,2209,2709,2809
2503,50996972,1737,1837,2191,2291
2504,50996972,1988,2088,2334,2434
2505,50996972,1942,2042,2693,2793
2506,50996972,1790,1890,2460,2560
2507,50996972,1722,1822,2195,2295
2508,50996972,1979,2079,2404,2504
2509,50996972,2016,2116,2323,2423
2510,50996972,1755,1855,2164,2264
2511,50996972,1783,1883,2187,2287
2512,50996972,1912,2012,2231,2331
2513,50996972,1975,2075,2720,2820
2514,50996972,1836,1936,2146,2246
2515,50996972,2009,2109,2515,2615
2516,50996972,1986,2086,2396,2496
2517,50996972,2338,2438,1934,2034
2518,50996972,2013,2113,2450,2550
2519,50996972,2025,2125,2523,2623
2520,50996972,838,938,2952,3052
2521,50996972,1824,1924,2117,2217
2522,50996972,2042,2142,2338,2438
2523,50996972,2243,2343,2047,2147
2524,50996972,2218,2318,2789,2889
2525,50996972,2157,2257,2856,2956
2526,50996972,2143,2243,2221,2321
2527,50996972,2079,2179,2208,2308
2528,50996972,2042,2142,1869,1969
2529,50996972,2267,2367,2281,2381
2530,50996972,23,123,2466,2566
2531,50996972,2617,2717,2322,2422
2532,50996972,386,486,2558,2658
2533,50996972,439,539,2377,2477
2534,50996972,608,708,2722,2822
2535,50996972,632,732,2139,2239
2536,50996972,739,839,2910,3010
2537,50996972,821,921,2838,2938
2538,50996972,1036,1136,2591,2691
2539,50996972,1279,1379,2068,2168
2540,50996972,1894,1994,2000,2100
2541,50996972,1292,1392,1992,2092
2542,50996972,1469,1569,2419,2519
2543,50996972,1479,1579,1822,1922
2544,50996972,1486,1586,1904,2004
2545,50996972,1526,1626,2018,2118
2546,50996972,1538,1638,2353,2453
2547,50996972,1673,1773,1941,2041
2548,50996972,1687,1787,2982,3082
2549,50996972,1688,1788,2008,2108
2550,50996972,1427,1527,2339,2439
2551,50996972,2983,3083,2107,2207
2552,50996999,892,992,625,725
2553,50996999,750,850,53,153
2554,50996999,828,928,303,403
2555,50996999,1391,1491,346,446
2556,50996999,2080,2180,281,381
2557,50996999,2543,2643,1061,1161
2558,50996999,2983,3083,1114,1214
2559,50997026,1697,1797,2841,2941
2560,50997026,1695,1795,2863,2963
2561,50997026,1700,1800,2850,2950
2562,50997026,1716,1816,2865,2965
2563,50997026,1717,1817,2860,2960
2564,50997026,1706,1806,2870,2970
2565,50997026,1717,1817,2844,2944
2566,50997026,1693,1793,2844,2944
2567,50997026,1679,1779,2839,2939
2568,50997026,1671,1771,2855,2955
2569,50997026,1724,1824,2835,2935
2570,50997026,1715,1815,2824,2924
2571,50997026,1723,1823,2816,2916
2572,50997026,1693,1793,2828,2928
2573,50997026,1732,1832,2888,2988
2574,50997026,1702,1802,2879,2979
2575,50997026,1710,1810,2816,2916
2576,50997026,1713,1813,2811,2911
2577,50997026,1621,1721,2692,2792
2578,50997026,1735,1835,2795,2895
2579,50997026,1702,1802,2902,3002
2580,50997026,1728,1828,2901,3001
2581,50997026,1755,1855,2877,2977
2582,50997026,1628,1728,2698,2798
2583,50997026,1618,1718,2678,2778
2584,50997026,1623,1723,2685,2785
2585,50997026,1661,1761,2860,2960
2586,50997026,1757,1857,2833,2933
2587,50997026,1597,1697,2686,2786
2588,50997026,1636,1736,2675,2775
2589,50997026,1671,1771,2893,2993
2590,50997026,1612,1712,2682,2782
2591,50997026,1613,1713,2668,2768
2592,50997026,1632,1732,2712,2812
2593,50997026,1685,1785,2809,2909
2594,50997026,1602,1702,2666,2766
2595,50997026,1613,1713,2650,2750
2596,50997026,1660,1760,2884,2984
2597,50997026,1632,1732,2726,2826
2598,50997026,1724,1824,2919,3019
2599,50997026,1672,1772,2806,2906
2600,50997026,1603,1703,2651,2751
2601,50997026,1575,1675,2679,2779
2602,50997026,1719,1819,2912,3012
2603,50997026,1660,1760,2690,2790
2604,50997026,1604,1704,2737,2837
2605,50997026,1772,1872,2904,3004
2606,50997026,1650,1750,2869,2969
2607,50997026,1763,1863,2816,2916
2608,50997026,1811,1911,2917,3017
2609,50997026,1474,1574,2809,2909
2610,50997026,1741,1841,2941,3041
2611,50997026,1759,1859,2940,3040
2612,50997026,1866,1966,2958,3058
2613,50997026,1880,1980,2968,3068
2614,50997026,1594,1694,2735,2835
2615,50997026,1782,1882,2889,2989
2616,50997026,1778,1878,2832,2932
2617,50997026,1870,1970,3006,3106
2618,50997026,1846,1946,2955,3055
2619,50997026,1634,1734,2635,2735
2620,50997026,1501,1601,2795,2895
2621,50997026,1555,1655,2776,2876
2622,50997026,1882,1982,2999,3099
2623,50997026,1478,1578,2820,2920
2624,50997026,1837,1937,2989,3089
2625,50997026,1507,1607,2775,2875
2626,50997026,1508,1608,2814,2914
2627,50997026,1843,1943,2944,3044
2628,50997026,1783,1883,2857,2957
2629,50997026,1800,1900,2874,2974
2630,50997026,1770,1870,2802,2902
2631,50997026,1782,1882,2933,3033
2632,50997026,1788,1888,2919,3019
2633,50997026,1642,1742,2865,2965
2634,50997026,1556,1656,2755,2855
2635,50997026,1569,1669,2785,2885
2636,50997026,1583,1683,2769,2869
2637,50997026,1653,1753,2745,2845
2638,50997026,1614,1714,2782,2882
2639,50997026,1837,1937,2983,3083
2640,50997026,1836,1936,3010,3110
2641,50997026,1517,1617,2751,2851
2642,50997026,1685,1785,2748,2848
2643,50997026,1909,2009,2977,3077
2644,50997026,1479,1579,2866,2966
2645,50997026,1625,1725,2809,2909
2646,50997026,1486,1586,2744,2844
2647,50997026,1489,1589,2765,2865
2648,50997026,1494,1594,2841,2941
2649,50997026,1602,1702,2625,2725
2650,50997026,1518,1618,2887,2987
2651,50997026,1576,1676,2805,2905
2652,50997026,1488,1588,2829,2929
2653,50997026,1710,1810,2747,2847
2654,50997026,1844,1944,2916,3016
2655,50997026,1378,1478,2660,2760
2656,50997026,1708,1808,2733,2833
2657,50997026,1397,1497,2671,2771
2658,50997026,1879,1979,3039,3139
2659,50997026,1872,1972,2924,3024
2660,50997026,1827,1927,3043,3143
2661,50997026,1438,1538,2709,2809
2662,50997026,1423,1523,2759,2859
2663,50997026,1430,1530,2772,2872
2664,50997026,1715,1815,2744,2844
2665,50997026,1513,1613,2902,3002
2666,50997026,1377,1477,2669,2769
2667,50997026,1397,1497,2693,2793
2668,50997026,1414,1514,2639,2739
2669,50997026,1573,1673,2830,2930
2670,50997026,1618,1718,2920,3020
2671,50997026,1946,2046,2925,3025
2672,50997026,1434,1534,2763,2863
2673,50997026,1486,1586,2913,3013
2674,50997026,1936,2036,2972,3072
2675,50997026,1526,1626,2657,2757
2676,50997026,1395,1495,2791,2891
2677,50997026,1493,1593,2629,2729
2678,50997026,1555,1655,2896,2996
2679,50997026,1446,1546,2501,2601
2680,50997026,1830,1930,2783,2883
2681,50997026,1982,2082,2946,3046
2682,50997026,1407,1507,2612,2712
2683,50997026,2386,2486,2317,2417
2684,50997026,1919,2019,2904,3004
2685,50997026,1853,1953,3076,3176
2686,50997026,1766,1866,2996,3096
2687,50997026,1648,1748,2961,3061
2688,50997026,1278,1378,2243,2343
2689,50997026,1844,1944,2787,2887
2690,50997026,1347,1447,2536,2636
2691,50997026,2326,2426,2574,2674
2692,50997026,2117,2217,2986,3086
2693,50997026,2080,2180,2583,2683
2694,50997026,788,888,2845,2945
2695,50997026,1665,1765,3031,3131
2696,50997026,1667,1767,2486,2586
2697,50997026,2584,2684,2021,2121
2698,50997026,1595,1695,2091,2191
2699,50997026,1586,1686,2990,3090
2700,50997026,1536,1636,2400,2500
2701,50997026,1438,1538,3086,3186
2702,50997026,1411,1511,2857,2957
2703,50997026,1338,1438,2175,2275
2704,50997026,1297,1397,2296,2396
2705,50997026,1176,1276,2494,2594
2706,50997026,1069,1169,2544,2644
2707,50997026,919,1019,2514,2614
2708,50997026,869,969,2769,2869
2709,50997026,1730,1830,3130,3230
2710,50997026,2857,2957,2166,2266
2711,50997107,1404,1504,1683,1783
2712,50997107,1623,1723,1888,1988
2713,50997107,1397,1497,1704,1804
2714,50997107,1353,1453,1681,1781
2715,50997107,1405,1505,1714,1814
2716,50997107,1644,1744,1884,1984
2717,50997107,1385,1485,1684,1784
2718,50997107,1382,1482,1677,1777
2719,50997107,1634,1734,1874,1974
2720,50997107,1603,1703,1860,1960
2721,50997107,1643,1743,1858,1958
2722,50997107,1460,1560,1780,1880
2723,50997107,1447,1547,1710,1810
2724,50997107,1441,1541,1702,1802
2725,50997107,1608,1708,1907,2007
2726,50997107,1363,1463,1650,1750
2727,50997107,1400,1500,1517,1617
2728,50997107,1468,1568,1730,1830
2729,50997107,1655,1755,1911,2011
2730,50997107,1438,1538,1728,1828
2731,50997107,1430,1530,1516,1616
2732,50997107,1442,1542,1514,1614
2733,50997107,1446,1546,1759,1859
2734,50997107,1377,1477,1699,1799
2735,50997107,1359,1459,1641,1741
2736,50997107,1393,1493,1489,1589
2737,50997107,1444,1544,1667,1767
2738,50997107,1484,1584,1787,1887
2739,50997107,1404,1504,1506,1606
2740,50997107,1440,1540,1779,1879
2741,50997107,1404,1504,1483,1583
2742,50997107,1359,1459,1558,1658
2743,50997107,1245,1345,1532,1632
2744,50997107,1636,1736,1924,2024
2745,50997107,1477,1577,1656,1756
2746,50997107,1502,1602,1766,1866
2747,50997107,1385,1485,1553,1653
2748,50997107,1466,1566,1814,1914
2749,50997107,1485,1585,1636,1736
2750,50997107,1408,1508,1763,1863
2751,50997107,1610,1710,1834,1934
2752,50997107,1240,1340,1542,1642
2753,50997107,1253,1353,1522,1622
2754,50997107,1274,1374,1552,1652
2755,50997107,1672,1772,1855,1955
2756,50997107,1295,1395,1537,1637
2757,50997107,1381,1481,1710,1810
2758,50997107,1357,1457,1610,1710
2759,50997107,1417,1517,1567,1667
2760,50997107,1429,1529,1803,1903
2761,50997107,1342,1442,1533,1633
2762,50997107,1640,1740,1934,2034
2763,50997107,1505,1605,1758,1858
2764,50997107,1469,1569,1649,1749
2765,50997107,1314,1414,1513,1613
2766,50997107,1210,1310,1533,1633
2767,50997107,1439,1539,1647,1747
2768,50997107,1526,1626,1618,1718
2769,50997107,1357,1457,1621,1721
2770,50997107,1513,1613,1790,1890
2771,50997107,1465,1565,1530,1630
2772,50997107,1507,1607,1670,1770
2773,50997107,1490,1590,1519,1619
2774,50997107,1495,1595,1583,1683
2775,50997107,1304,1404,1711,1811
2776,50997107,1574,1674,1852,1952
2777,50997107,1529,1629,1577,1677
2778,50997107,1430,1530,1840,1940
2779,50997107,1312,1412,1719,1819
2780,50997107,1400,1500,1445,1545
2781,50997107,1152,1252,1478,1578
2782,50997107,1284,1384,1586,1686
2783,50997107,1532,1632,1508,1608
2784,50997107,1206,1306,1463,1563
2785,50997107,1287,1387,1722,1822
2786,50997107,1792,1892,1314,1414
2787,50997107,1576,1676,1669,1769
2788,50997107,1472,1572,1882,1982
2789,50997107,885,985,1288,1388
2790,50997107,1589,1689,1672,1772
2791,50997107,185,285,2057,2157
2792,50997107,1752,1852,1481,1581
2793,50997107,1748,1848,1945,2045
2794,50997107,1699,1799,2020,2120
2795,50997107,102,202,1831,1931
2796,50997107,1366,1466,1095,1195
2797,50997107,1359,1459,1217,1317
2798,50997107,1297,1397,1388,1488
2799,50997107,1229,1329,1082,1182
2800,50997107,1022,1122,1481,1581
2801,50997107,1021,1121,1340,1440
2802,50997107,921,1021,1136,1236
2803,50997107,733,833,1425,1525
2804,50997107,726,826,1790,1890
2805,50997107,718,818,1530,1630
2806,50997107,565,665,2110,2210
2807,50997107,352,452,1983,2083
2808,50997107,169,269,2209,2309
2809,50997107,1557,1657,1373,1473
2810,50997107,2509,2609,1221,1321
2811,50997134,1201,1301,1992,2092
2812,50997134,1351,1451,2064,2164
2813,50997134,1379,1479,2061,2161
2814,50997134,1192,1292,1988,2088
2815,50997134,1220,1320,2041,2141
2816,50997134,1149,1249,1994,2094
2817,50997134,1160,1260,1961,2061
2818,50997134,1231,1331,2016,2116
2819,50997134,1392,1492,2094,2194
2820,50997134,1277,1377,2016,2116
2821,50997134,1183,1283,1952,2052
2822,50997134,1120,1220,1829,1929
2823,50997134,1231,1331,1911,2011
2824,50997134,1363,1463,2091,2191
2825,50997134,1158,1258,1986,2086
2826,50997134,1108,1208,1809,1909
2827,50997134,1164,1264,1932,2032
2828,50997134,1383,1483,2103,2203
2829,50997134,1350,1450,2085,2185
2830,50997134,1345,1445,2050,2150
2831,50997134,1250,1350,2015,2115
2832,50997134,1226,1326,2035,2135
2833,50997134,1305,1405,2046,2146
2834,50997134,991,1091,1992,2092
2835,50997134,1129,1229,1860,1960
2836,50997134,1407,1507,2078,2178
2837,50997134,1251,1351,1996,2096
2838,50997134,1186,1286,1916,2016
2839,50997134,1257,1357,2050,2150
2840,50997134,1100,1200,1781,1881
2841,50997134,1139,1239,1989,2089
2842,50997134,1175,1275,1935,2035
2843,50997134,1367,1467,2027,2127
2844,50997134,1339,1439,2025,2125
2845,50997134,1307,1407,2031,2131
2846,50997134,1412,1512,2070,2170
2847,50997134,1283,1383,1971,2071
2848,50997134,1180,1280,1884,1984
2849,50997134,1409,1509,2092,2192
2850,50997134,986,1086,1945,2045
2851,50997134,1357,1457,2111,2211
2852,50997134,1218,1318,1931,2031
2853,50997134,1169,1269,2017,2117
2854,50997134,1238,1338,2060,2160
2855,50997134,1159,1259,2010,2110
2856,50997134,1426,1526,2063,2163
2857,50997134,990,1090,1955,2055
2858,50997134,1088,1188,1914,2014
2859,50997134,1006,1106,1945,2045
2860,50997134,1061,1161,1927,2027
2861,50997134,1031,1131,2011,2111
2862,50997134,1105,1205,1882,1982
2863,50997134,1321,1421,2029,2129
2864,50997134,1005,1105,1974,2074
2865,50997134,1027,1127,1894,1994
2866,50997134,1029,1129,2020,2120
2867,50997134,1125,1225,1940,2040
2868,50997134,1146,1246,1879,1979
2869,50997134,1000,1100,1963,2063
2870,50997134,1275,1375,1946,2046
2871,50997134,1211,1311,1873,1973
2872,50997134,1124,1224,2040,2140
2873,50997134,1094,1194,1881,1981
2874,50997134,941,1041,1913,2013
2875,50997134,1060,1160,1893,1993
2876,50997134,994,1094,2043,2143
2877,50997134,1071,1171,1939,2039
2878,50997134,1001,1101,1907,2007
2879,50997134,1264,1364,1917,2017
2880,50997134,1077,1177,1968,2068
2881,50997134,1203,1303,1864,1964
2882,50997134,907,1007,1865,1965
2883,50997134,930,1030,1916,2016
2884,50997134,919,1019,1864,1964
2885,50997134,993,1093,1892,1992
2886,50997134,937,1037,1924,2024
2887,50997134,886,986,1839,1939
2888,50997134,1151,1251,2073,2173
2889,50997134,1406,1506,1997,2097
2890,50997134,1329,1429,1899,1999
2891,50997134,1845,1945,1462,1562
2892,50997134,1474,1574,2031,2131
2893,50997134,1098,1198,2100,2200
2894,50997134,1340,1440,1903,2003
2895,50997134,1575,1675,1762,1862
2896,50997134,1607,1707,2262,2362
2897,50997134,1773,1873,1767,1867
2898,50997134,1865,1965,1831,1931
2899,50997134,1364,1464,2172,2272
2900,50997134,300,400,1994,2094
2901,50997134,1174,1274,2136,2236
2902,50997134,328,428,2067,2167
2903,50997134,404,504,1998,2098
2904,50997134,433,533,1702,1802
2905,50997134,505,605,1792,1892
2906,50997134,604,704,1710,1810
2907,50997134,639,739,1486,1586
2908,50997134,698,798,1725,1825
2909,50997134,781,881,1411,1511
2910,50997134,792,892,1479,1579
2911,50997134,921,1021,2004,2104
2912,50997134,1002,1102,1783,1883
2913,50997134,1020,1120,1571,1671
2914,50997134,1051,1151,1639,1739
2915,50997134,1159,1259,1627,1727
2916,50997134,1969,2069,1976,2076
2917,50997134,2047,2147,1129,1229
2918,50997223,2108,2208,579,679
2919,50997223,2112,2212,565,665
2920,50997223,2148,2248,561,661
2921,50997223,2149,2249,557,657
2922,50997223,2110,2210,610,710
2923,50997223,2100,2200,559,659
2924,50997223,2094,2194,602,702
2925,50997223,2452,2552,551,651
2926,50997223,1800,1900,737,837
2927,50997223,1845,1945,715,815
2928,50997223,1849,1949,706,806
2929,50997223,1602,1702,367,467
2930,50997223,1571,1671,368,468
2931,50997223,2129,2229,620,720
2932,50997223,1805,1905,449,549
2933,50997223,2221,2321,869,969
2934,50997223,1147,1247,290,390
2935,50997223,1838,1938,639,739
2936,50997223,1793,1893,746,846
2937,50997223,1142,1242,249,349
2938,50997223,1896,1996,693,793
2939,50997223,1623,1723,380,480
2940,50997223,1595,1695,252,352
2941,50997223,1946,2046,723,823
2942,50997223,2182,2282,601,701
2943,50997223,2193,2293,825,925
2944,50997223,1411,1511,495,595
2945,50997223,1386,1486,573,673
2946,50997223,1964,2064,732,832
2947,50997223,1853,1953,634,734
2948,50997223,1160,1260,303,403
2949,50997223,1796,1896,485,585
2950,50997223,1393,1493,478,578
2951,50997223,2177,2277,613,713
2952,50997223,2221,2321,844,944
2953,50997223,1819,1919,419,519
2954,50997223,2171,2271,906,1006
2955,50997223,2902,3002,637,737
2956,50997223,1188,1288,203,303
2957,50997223,1701,1801,570,670
2958,50997223,1676,1776,231,331
2959,50997223,1461,1561,484,584
2960,50997223,1495,1595,690,790
2961,50997223,1985,2085,655,755
2962,50997223,2607,2707,460,560
2963,50997223,2291,2391,606,706
2964,50997223,1409,1509,403,503
2965,50997223,1434,1534,92,192
2966,50997223,1564,1664,894,994
2967,50997223,1643,1743,609,709
2968,50997223,1657,1757,755,855
2969,50997223,1676,1776,867,967
2970,50997223,1730,1830,667,767
2971,50997223,1798,1898,362,462
2972,50997223,2850,2950,509,609
2973,50997223,2035,2135,515,615
2974,50997223,1103,1203,134,234
2975,50997250,1935,2035,1308,1408
2976,50997250,2090,2190,1781,1881
2977,50997250,1615,1715,1657,1757
2978,50997250,2063,2163,1801,1901
2979,50997250,2050,2150,1785,1885
2980,50997250,2130,2230,1598,1698
2981,50997250,1610,1710,1654,1754
2982,50997250,1569,1669,1686,1786
2983,50997250,2039,2139,1372,1472
2984,50997250,2246,2346,1925,2025
2985,50997250,1609,1709,1835,1935
2986,50997250,1570,1670,1705,1805
2987,50997250,2104,2204,1800,1900
2988,50997250,1565,1665,1876,1976
2989,50997250,1334,1434,1632,1732
2990,50997250,1572,1672,1616,1716
2991,50997250,1648,1748,1449,1549
2992,50997250,2281,2381,1876,1976
2993,50997250,1297,1397,1636,1736
2994,50997250,1384,1484,1951,2051
2995,50997250,1628,1728,1873,1973
2996,50997250,2146,2246,1331,1431
2997,50997250,1958,2058,1484,1584
2998,50997250,2356,2456,1675,1775
2999,50997250,2107,2207,2053,2153
3000,50997250,1338,1438,1583,1683
3001,50997250,1981,2081,2010,2110
3002,50997250,1399,1499,2043,2143
3003,50997250,1899,1999,1987,2087
3004,50997250,1287,1387,2138,2238
3005,50997250,2096,2196,1732,1832
3006,50997250,1470,1570,1599,1699
3007,50997250,1475,1575,1801,1901
3008,50997250,2706,2806,1916,2016
3009,50997250,2304,2404,2124,2224
3010,50997250,2251,2351,1995,2095
3011,50997250,2271,2371,1765,1865
3012,50997250,2390,2490,2033,2133
3013,50997250,2345,2445,1963,2063
3014,50997250,2328,2428,1536,1636
3015,50997250,2283,2383,1374,1474
3016,50997250,2179,2279,1917,2017
3017,50997250,1881,1981,1832,1932
3018,50997250,2044,2144,1656,1756
3019,50997250,1963,2063,1741,1841
3020,50997250,1840,1940,2083,2183
3021,50997250,1825,1925,1520,1620
3022,50997250,1753,1853,2165,2265
3023,50997250,1706,1806,1578,1678
3024,50997250,1661,1761,1939,2039
3025,50997250,1565,1665,1962,2062
3026,50997250,1532,1632,1335,1435
3027,50997250,1514,1614,1701,1801
3028,50997250,1481,1581,1430,1530
3029,50997250,1435,1535,1494,1594
3030,50997250,1347,1447,1519,1619
3031,50997250,2081,2181,2149,2249
3032,50997250,2816,2916,1739,1839
3033,50997277,1750,1850,580,680
3034,50997277,1762,1862,580,680
3035,50997277,1714,1814,607,707
3036,50997277,1704,1804,621,721
3037,50997277,1778,1878,586,686
3038,50997277,1092,1192,68,168
3039,50997277,1633,1733,462,562
3040,50997277,2251,2351,692,792
3041,50997277,1195,1295,545,645
3042,50997277,2296,2396,668,768
3043,50997277,2070,2170,648,748
3044,50997277,1429,1529,480,580
3045,50997277,1526,1626,980,1080
3046,50997277,1611,1711,484,584
3047,50997277,1648,1748,419,519
3048,50997277,1781,1881,171,271
3049,50997277,1236,1336,536,636
3050,50997277,2039,2139,732,832
3051,50997277,2053,2153,332,432
3052,50997277,1924,2024,552,652
3053,50997277,1867,1967,890,990
3054,50997277,1928,2028,722,822
3055,50997277,1971,2071,811,911
3056,50997277,2331,2431,617,717
3057,50997277,1774,1874,313,413
3058,50997277,1750,1850,477,577
3059,50997277,1610,1710,597,697
3060,50997277,1554,1654,556,656
3061,50997277,1456,1556,753,853
3062,50997277,1417,1517,419,519
3063,50997277,1405,1505,26,126
3064,50997277,1203,1303,643,743
3065,50997277,1095,1195,345,445
3066,50997277,1836,1936,424,524
3067,50997304,1709,1809,1851,1951
3068,50997304,1758,1858,1861,1961
3069,50997304,1749,1849,1836,1936
3070,50997304,1685,1785,1855,1955
3071,50997304,943,1043,2019,2119
3072,50997304,1709,1809,1873,1973
3073,50997304,1630,1730,1422,1522
3074,50997304,1728,1828,1818,1918
3075,50997304,925,1025,2032,2132
3076,50997304,987,1087,2016,2116
3077,50997304,2035,2135,1796,1896
3078,50997304,1933,2033,1875,1975
3079,50997304,1138,1238,1968,2068
3080,50997304,1912,2012,1889,1989
3081,50997304,1406,1506,1607,1707
3082,50997304,724,824,2371,2471
3083,50997304,1450,1550,1646,1746
3084,50997304,1176,1276,1970,2070
3085,50997304,1835,1935,1847,1947
3086,50997304,1917,2017,1939,2039
3087,50997304,1024,1124,1993,2093
3088,50997304,1390,1490,1613,1713
3089,50997304,1602,1702,1660,1760
3090,50997304,1908,2008,1381,1481
3091,50997304,1929,2029,1835,1935
3092,50997304,2128,2228,1922,2022
3093,50997304,1503,1603,1611,1711
3094,50997304,2441,2541,1606,1706
3095,50997304,1502,1602,1671,1771
3096,50997304,1450,1550,1736,1836
3097,50997304,1424,1524,1445,1545
3098,50997304,1389,1489,1914,2014
3099,50997304,833,933,2163,2263
3100,50997304,1245,1345,2021,2121
3101,50997304,787,887,2234,2334
3102,50997304,2117,2217,1713,1813
3103,50997304,792,892,2011,2111
3104,50997304,1991,2091,1612,1712
3105,50997304,990,1090,2092,2192
3106,50997304,1156,1256,1880,1980
3107,50997304,2169,2269,1786,1886
3108,50997304,1527,1627,1344,1444
3109,50997304,1818,1918,1973,2073
3110,50997304,1780,1880,2061,2161
3111,50997304,1337,1437,1430,1530
3112,50997304,1398,1498,1797,1897
3113,50997304,1478,1578,1987,2087
3114,50997304,1602,1702,1741,1841
3115,50997304,1906,2006,2387,2487
3116,50997304,1261,1361,2156,2256
3117,50997597,2791,2891,1297,1397
3118,50997597,789,889,1197,1297
3119,50997597,2919,3019,1199,1299
3120,50997597,2900,3000,788,888
3121,50997597,2894,2994,696,796
